route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,cd05b8b6-6fec-4d9f-930c-4ac63b893592,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,ac5a872a-94b2-417e-8720-f9f7016630f5,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,093b5ca4-ab0b-4445-9b28-38d4cfc09faf,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,04b133aa-b5c2-4256-a8db-a1b6b40abdea
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,d9f9a094-8867-48f1-bf17-83bc1230c05d,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,f1edff4e-4db8-4f77-a98d-42eefda5881d
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,0fcb52da-3c67-482f-9235-25d83992d454,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,84c9a1b9-5d64-4691-a921-55a08655b343,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,966d43ab-b7f1-463d-8252-91badeb81fff,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,c5567577-309d-4cc0-b9a7-1cdf10bcf814,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,e8526ad3-6df0-4a3c-b118-30823dc28e31,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,04b133aa-b5c2-4256-a8db-a1b6b40abdea
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,d702cd36-f816-4fa4-84ef-01661bc792f9,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,0a78adbd-386a-4d22-b1ed-d406e0249a68,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,f1edff4e-4db8-4f77-a98d-42eefda5881d
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,5cda3cfb-b007-4dae-892b-a1969d8e1ed3,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,04b133aa-b5c2-4256-a8db-a1b6b40abdea
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,dffb3e13-bbd1-49db-8264-9af5d119cd35,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,f1edff4e-4db8-4f77-a98d-42eefda5881d
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,db3718b7-0ed4-4ac6-863c-41d0ed7e71ec,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,9e39ac3f-33e6-4d27-b63b-5eec5207a089,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,bb7e58f4-d21d-44d7-a3e3-582a86e22e6c,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,04b133aa-b5c2-4256-a8db-a1b6b40abdea
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,668692c1-2677-41da-bd3c-eeacf0b75c45,5c8171d9-7453-4735-9fbe-1385efdc8f25,to Purdue Campus University Hall,1,f1edff4e-4db8-4f77-a98d-42eefda5881d
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,b28e6d56-6e5a-482a-ad20-b752220a7bb7,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
16C,5bb4b9de-24ab-4fc0-a1c5-55a5bd397c09,f06949a9-e920-4b3b-acfe-e3311ad2d52a,f567de65-b4a3-4adf-9861-43aa7b0b44e6,to Purdue Airport,0,51eef933-21b1-489e-a27f-c6d47f3f355c
